--- Log Capture Start: 20260227_185350 ---
02-27 18:44:09.794 D/BleProximity: 📶 RSSI: -45
02-27 18:44:10.093 D/BleProximity: 📶 RSSI: -46
02-27 18:44:10.394 D/BleProximity: 📶 RSSI: -46
02-27 18:44:10.694 D/BleProximity: 📶 RSSI: -45
02-27 18:44:10.996 D/BleProximity: 📶 RSSI: -43
02-27 18:44:11.298 D/BleProximity: 📶 RSSI: -44
02-27 18:44:11.599 D/BleProximity: 📶 RSSI: -46
02-27 18:44:11.901 D/BleProximity: 📶 RSSI: -45
02-27 18:44:12.206 D/BleProximity: 📶 RSSI: -42
02-27 18:44:12.508 D/BleProximity: 📶 RSSI: -44
02-27 18:44:12.809 D/BleProximity: 📶 RSSI: -43
02-27 18:44:13.110 D/BleProximity: 📶 RSSI: -43
02-27 18:44:13.412 D/BleProximity: 📶 RSSI: -42
02-27 18:44:13.713 D/BleProximity: 📶 RSSI: -43
02-27 18:44:14.014 D/BleProximity: 📶 RSSI: -42
02-27 18:44:14.315 D/BleProximity: 📶 RSSI: -41
02-27 18:44:14.617 D/BleProximity: 📶 RSSI: -41
02-27 18:44:14.918 D/BleProximity: 📶 RSSI: -41
02-27 18:44:15.221 D/BleProximity: 📶 RSSI: -41
02-27 18:44:15.521 D/BleProximity: 📶 RSSI: -42
02-27 18:44:15.823 D/BleProximity: 📶 RSSI: -43
02-27 18:44:16.123 D/BleProximity: 📶 RSSI: -43
02-27 18:44:16.423 D/BleProximity: 📶 RSSI: -41
02-27 18:44:16.725 D/BleProximity: 📶 RSSI: -40
02-27 18:44:17.027 D/BleProximity: 📶 RSSI: -41
02-27 18:44:17.328 D/BleProximity: 📶 RSSI: -41
02-27 18:44:17.628 D/BleProximity: 📶 RSSI: -41
02-27 18:44:17.935 D/BleProximity: 📶 RSSI: -41
02-27 18:44:18.236 D/BleProximity: 📶 RSSI: -40
02-27 18:44:18.533 D/BleProximity: 📶 RSSI: -40
02-27 18:44:18.838 D/BleProximity: 📶 RSSI: -40
02-27 18:44:19.139 D/BleProximity: 📶 RSSI: -41
02-27 18:44:19.440 D/BleProximity: 📶 RSSI: -41
02-27 18:44:19.743 D/BleProximity: 📶 RSSI: -40
02-27 18:44:20.044 D/BleProximity: 📶 RSSI: -40
02-27 18:44:20.345 D/BleProximity: 📶 RSSI: -42
02-27 18:44:20.646 D/BleProximity: 📶 RSSI: -41
02-27 18:44:20.948 D/BleProximity: 📶 RSSI: -40
02-27 18:44:21.252 D/BleProximity: 📶 RSSI: -40
02-27 18:44:21.549 D/BleProximity: 📶 RSSI: -43
02-27 18:44:21.854 D/BleProximity: 📶 RSSI: -42
02-27 18:44:22.154 D/BleProximity: 📶 RSSI: -41
02-27 18:44:22.456 D/BleProximity: 📶 RSSI: -42
02-27 18:44:22.758 D/BleProximity: 📶 RSSI: -43
02-27 18:44:23.064 D/BleProximity: 📶 RSSI: -41
02-27 18:44:23.367 D/BleProximity: 📶 RSSI: -42
02-27 18:44:23.668 D/BleProximity: 📶 RSSI: -44
02-27 18:44:23.970 D/BleProximity: 📶 RSSI: -43
02-27 18:44:24.272 D/BleProximity: 📶 RSSI: -42
02-27 18:44:24.575 D/BleProximity: 📶 RSSI: -42
02-27 18:44:24.877 D/BleProximity: 📶 RSSI: -43
02-27 18:44:25.179 D/BleProximity: 📶 RSSI: -41
02-27 18:44:25.481 D/BleProximity: 📶 RSSI: -41
02-27 18:44:25.783 D/BleProximity: 📶 RSSI: -41
02-27 18:44:26.082 D/BleProximity: 📶 RSSI: -42
02-27 18:44:26.385 D/BleProximity: 📶 RSSI: -40
02-27 18:44:26.686 D/BleProximity: 📶 RSSI: -41
02-27 18:44:26.989 D/BleProximity: 📶 RSSI: -42
02-27 18:44:27.294 D/BleProximity: 📶 RSSI: -41
02-27 18:44:27.595 D/BleProximity: 📶 RSSI: -41
02-27 18:44:27.899 D/BleProximity: 📶 RSSI: -41
02-27 18:44:28.202 D/BleProximity: 📶 RSSI: -42
02-27 18:44:28.502 D/BleProximity: 📶 RSSI: -41
02-27 18:44:28.805 D/BleProximity: 📶 RSSI: -41
02-27 18:44:29.106 D/BleProximity: 📶 RSSI: -42
02-27 18:44:29.408 D/BleProximity: 📶 RSSI: -42
02-27 18:44:29.711 D/BleProximity: 📶 RSSI: -41
02-27 18:44:30.006 D/BleProximity: 📶 RSSI: -41
02-27 18:44:30.310 D/BleProximity: 📶 RSSI: -39
02-27 18:44:30.614 D/BleProximity: 📶 RSSI: -37
02-27 18:44:30.914 D/BleProximity: 📶 RSSI: -35
02-27 18:44:31.212 D/BleProximity: 📶 RSSI: -38
02-27 18:44:31.515 D/BleProximity: 📶 RSSI: -41
02-27 18:44:31.816 D/BleProximity: 📶 RSSI: -42
02-27 18:44:32.120 D/BleProximity: 📶 RSSI: -42
02-27 18:44:32.421 D/BleProximity: 📶 RSSI: -43
02-27 18:44:32.725 D/BleProximity: 📶 RSSI: -44
02-27 18:44:33.027 D/BleProximity: 📶 RSSI: -43
02-27 18:44:33.329 D/BleProximity: 📶 RSSI: -42
02-27 18:44:33.629 D/BleProximity: 📶 RSSI: -43
02-27 18:44:33.933 D/BleProximity: 📶 RSSI: -44
02-27 18:44:34.235 D/BleProximity: 📶 RSSI: -43
02-27 18:44:34.538 D/BleProximity: 📶 RSSI: -42
02-27 18:44:34.840 D/BleProximity: 📶 RSSI: -44
02-27 18:44:35.140 D/BleProximity: 📶 RSSI: -44
02-27 18:44:35.443 D/BleProximity: 📶 RSSI: -42
02-27 18:44:35.742 D/BleProximity: 📶 RSSI: -43
02-27 18:44:36.046 D/BleProximity: 📶 RSSI: -44
02-27 18:44:36.347 D/BleProximity: 📶 RSSI: -43
02-27 18:44:36.648 D/BleProximity: 📶 RSSI: -42
02-27 18:44:36.950 D/BleProximity: 📶 RSSI: -43
02-27 18:44:37.252 D/BleProximity: 📶 RSSI: -43
02-27 18:44:37.554 D/BleProximity: 📶 RSSI: -42
02-27 18:44:37.855 D/BleProximity: 📶 RSSI: -42
02-27 18:44:38.156 D/BleProximity: 📶 RSSI: -43
02-27 18:44:38.464 D/BleProximity: 📶 RSSI: -44
02-27 18:44:38.758 D/BleProximity: 📶 RSSI: -42
02-27 18:44:39.059 D/BleProximity: 📶 RSSI: -43
02-27 18:44:39.361 D/BleProximity: 📶 RSSI: -43
02-27 18:44:39.662 D/BleProximity: 📶 RSSI: -43
02-27 18:44:39.964 D/BleProximity: 📶 RSSI: -42
02-27 18:44:40.266 D/BleProximity: 📶 RSSI: -44
02-27 18:44:40.567 D/BleProximity: 📶 RSSI: -44
02-27 18:44:40.869 D/BleProximity: 📶 RSSI: -44
02-27 18:44:41.172 D/BleProximity: 📶 RSSI: -42
02-27 18:44:41.473 D/BleProximity: 📶 RSSI: -44
02-27 18:44:41.776 D/BleProximity: 📶 RSSI: -43
02-27 18:44:42.077 D/BleProximity: 📶 RSSI: -43
02-27 18:44:42.379 D/BleProximity: 📶 RSSI: -43
02-27 18:44:42.681 D/BleProximity: 📶 RSSI: -43
02-27 18:44:42.983 D/BleProximity: 📶 RSSI: -42
02-27 18:44:43.285 D/BleProximity: 📶 RSSI: -43
02-27 18:44:43.586 D/BleProximity: 📶 RSSI: -43
02-27 18:44:43.888 D/BleProximity: 📶 RSSI: -43
02-27 18:44:44.189 D/BleProximity: 📶 RSSI: -42
02-27 18:44:44.489 D/BleProximity: 📶 RSSI: -42
02-27 18:44:44.790 D/BleProximity: 📶 RSSI: -43
02-27 18:44:45.092 D/BleProximity: 📶 RSSI: -43
02-27 18:44:45.393 D/BleProximity: 📶 RSSI: -42
02-27 18:44:45.694 D/BleProximity: 📶 RSSI: -43
02-27 18:44:45.995 D/BleProximity: 📶 RSSI: -43
02-27 18:44:46.297 D/BleProximity: 📶 RSSI: -43
02-27 18:44:46.596 D/BleProximity: 📶 RSSI: -43
02-27 18:44:46.898 D/BleProximity: 📶 RSSI: -44
02-27 18:44:47.199 D/BleProximity: 📶 RSSI: -44
02-27 18:44:47.500 D/BleProximity: 📶 RSSI: -43
02-27 18:44:47.802 D/BleProximity: 📶 RSSI: -43
02-27 18:44:48.104 D/BleProximity: 📶 RSSI: -43
02-27 18:44:48.404 D/BleProximity: 📶 RSSI: -43
02-27 18:44:48.707 D/BleProximity: 📶 RSSI: -43
02-27 18:44:49.007 D/BleProximity: 📶 RSSI: -43
02-27 18:44:49.309 D/BleProximity: 📶 RSSI: -43
02-27 18:44:49.611 D/BleProximity: 📶 RSSI: -43
02-27 18:44:49.912 D/BleProximity: 📶 RSSI: -43
02-27 18:44:50.213 D/BleProximity: 📶 RSSI: -44
02-27 18:44:50.514 D/BleProximity: 📶 RSSI: -43
02-27 18:44:50.813 D/BleProximity: 📶 RSSI: -43
02-27 18:44:51.116 D/BleProximity: 📶 RSSI: -44
02-27 18:44:51.417 D/BleProximity: 📶 RSSI: -43
02-27 18:44:51.718 D/BleProximity: 📶 RSSI: -46
02-27 18:44:52.020 D/BleProximity: 📶 RSSI: -48
02-27 18:44:52.322 D/BleProximity: 📶 RSSI: -47
02-27 18:44:52.623 D/BleProximity: 📶 RSSI: -49
02-27 18:44:52.925 D/BleProximity: 📶 RSSI: -48
02-27 18:44:53.226 D/BleProximity: 📶 RSSI: -49
02-27 18:44:53.527 D/BleProximity: 📶 RSSI: -48
02-27 18:44:53.829 D/BleProximity: 📶 RSSI: -48
02-27 18:44:54.129 D/BleProximity: 📶 RSSI: -46
02-27 18:44:54.431 D/BleProximity: 📶 RSSI: -45
02-27 18:44:54.733 D/BleProximity: 📶 RSSI: -46
02-27 18:44:55.035 D/BleProximity: 📶 RSSI: -45
02-27 18:44:55.337 D/BleProximity: 📶 RSSI: -44
02-27 18:44:55.639 D/BleProximity: 📶 RSSI: -45
02-27 18:44:55.940 D/BleProximity: 📶 RSSI: -45
02-27 18:44:56.241 D/BleProximity: 📶 RSSI: -45
02-27 18:44:56.542 D/BleProximity: 📶 RSSI: -45
02-27 18:44:56.843 D/BleProximity: 📶 RSSI: -45
02-27 18:44:57.145 D/BleProximity: 📶 RSSI: -45
02-27 18:44:57.445 D/BleProximity: 📶 RSSI: -44
02-27 18:44:57.755 D/BleProximity: 📶 RSSI: -44
02-27 18:44:58.047 D/BleProximity: 📶 RSSI: -45
02-27 18:44:58.349 D/BleProximity: 📶 RSSI: -44
02-27 18:44:58.650 D/BleProximity: 📶 RSSI: -45
02-27 18:44:58.952 D/BleProximity: 📶 RSSI: -45
02-27 18:44:59.252 D/BleProximity: 📶 RSSI: -45
02-27 18:44:59.554 D/BleProximity: 📶 RSSI: -45
02-27 18:44:59.856 D/BleProximity: 📶 RSSI: -45
02-27 18:45:00.159 D/BleProximity: 📶 RSSI: -46
02-27 18:45:00.458 D/BleProximity: 📶 RSSI: -46
02-27 18:45:00.759 D/BleProximity: 📶 RSSI: -46
02-27 18:45:01.062 D/BleProximity: 📶 RSSI: -46
02-27 18:45:01.364 D/BleProximity: 📶 RSSI: -46
02-27 18:45:01.666 D/BleProximity: 📶 RSSI: -46
02-27 18:45:01.969 D/BleProximity: 📶 RSSI: -44
02-27 18:45:02.271 D/BleProximity: 📶 RSSI: -44
02-27 18:45:02.570 D/BleProximity: 📶 RSSI: -45
02-27 18:45:02.873 D/BleProximity: 📶 RSSI: -45
02-27 18:45:03.175 D/BleProximity: 📶 RSSI: -44
02-27 18:45:03.477 D/BleProximity: 📶 RSSI: -44
02-27 18:45:03.778 D/BleProximity: 📶 RSSI: -43
02-27 18:45:04.078 D/BleProximity: 📶 RSSI: -43
02-27 18:45:04.378 D/BleProximity: 📶 RSSI: -43
02-27 18:45:04.681 D/BleProximity: 📶 RSSI: -44
02-27 18:45:04.984 D/BleProximity: 📶 RSSI: -43
02-27 18:45:05.285 D/BleProximity: 📶 RSSI: -43
02-27 18:45:05.588 D/BleProximity: 📶 RSSI: -43
02-27 18:45:05.890 D/BleProximity: 📶 RSSI: -44
02-27 18:45:06.191 D/BleProximity: 📶 RSSI: -44
02-27 18:45:06.494 D/BleProximity: 📶 RSSI: -43
02-27 18:45:06.796 D/BleProximity: 📶 RSSI: -43
02-27 18:45:07.100 D/BleProximity: 📶 RSSI: -42
02-27 18:45:07.403 D/BleProximity: 📶 RSSI: -41
02-27 18:45:07.705 D/BleProximity: 📶 RSSI: -42
02-27 18:45:08.008 D/BleProximity: 📶 RSSI: -43
02-27 18:45:08.308 D/BleProximity: 📶 RSSI: -41
02-27 18:45:08.611 D/BleProximity: 📶 RSSI: -41
02-27 18:45:08.911 D/BleProximity: 📶 RSSI: -42
02-27 18:45:09.216 D/BleProximity: 📶 RSSI: -43
02-27 18:45:09.518 D/BleProximity: 📶 RSSI: -41
02-27 18:45:09.819 D/BleProximity: 📶 RSSI: -42
02-27 18:45:10.122 D/BleProximity: 📶 RSSI: -43
02-27 18:45:10.424 D/BleProximity: 📶 RSSI: -43
02-27 18:45:10.728 D/BleProximity: 📶 RSSI: -42
02-27 18:45:11.034 D/BleProximity: 📶 RSSI: -42
02-27 18:45:11.336 D/BleProximity: 📶 RSSI: -43
02-27 18:45:11.641 D/BleProximity: 📶 RSSI: -40
02-27 18:45:11.943 D/BleProximity: 📶 RSSI: -41
02-27 18:45:12.246 D/BleProximity: 📶 RSSI: -43
02-27 18:45:12.550 D/BleProximity: 📶 RSSI: -44
02-27 18:45:12.851 D/BleProximity: 📶 RSSI: -42
02-27 18:45:13.154 D/BleProximity: 📶 RSSI: -42
02-27 18:45:13.456 D/BleProximity: 📶 RSSI: -44
02-27 18:45:13.762 D/BleProximity: 📶 RSSI: -43
02-27 18:45:14.067 D/BleProximity: 📶 RSSI: -42
02-27 18:45:14.369 D/BleProximity: 📶 RSSI: -42
02-27 18:45:14.671 D/BleProximity: 📶 RSSI: -44
02-27 18:45:14.973 D/BleProximity: 📶 RSSI: -42
02-27 18:45:15.275 D/BleProximity: 📶 RSSI: -42
02-27 18:45:15.577 D/BleProximity: 📶 RSSI: -42
02-27 18:45:15.879 D/BleProximity: 📶 RSSI: -44
02-27 18:45:16.184 D/BleProximity: 📶 RSSI: -41
02-27 18:45:16.490 D/BleProximity: 📶 RSSI: -41
02-27 18:45:16.793 D/BleProximity: 📶 RSSI: -43
02-27 18:45:17.097 D/BleProximity: 📶 RSSI: -42
02-27 18:45:17.401 D/BleProximity: 📶 RSSI: -41
02-27 18:45:17.707 D/BleProximity: 📶 RSSI: -41
02-27 18:45:18.010 D/BleProximity: 📶 RSSI: -42
02-27 18:45:18.315 D/BleProximity: 📶 RSSI: -41
02-27 18:45:18.617 D/BleProximity: 📶 RSSI: -40
02-27 18:45:18.924 D/BleProximity: 📶 RSSI: -42
02-27 18:45:19.223 D/BleProximity: 📶 RSSI: -42
02-27 18:45:19.526 D/BleProximity: 📶 RSSI: -40
02-27 18:45:19.828 D/BleProximity: 📶 RSSI: -41
02-27 18:45:20.130 D/BleProximity: 📶 RSSI: -42
02-27 18:45:20.433 D/BleProximity: 📶 RSSI: -42
02-27 18:45:20.737 D/BleProximity: 📶 RSSI: -41
02-27 18:45:21.040 D/BleProximity: 📶 RSSI: -41
02-27 18:45:21.344 D/BleProximity: 📶 RSSI: -43
02-27 18:45:21.646 D/BleProximity: 📶 RSSI: -41
02-27 18:45:21.949 D/BleProximity: 📶 RSSI: -41
02-27 18:45:22.252 D/BleProximity: 📶 RSSI: -42
02-27 18:45:22.554 D/BleProximity: 📶 RSSI: -43
02-27 18:45:22.855 D/BleProximity: 📶 RSSI: -41
02-27 18:45:23.158 D/BleProximity: 📶 RSSI: -41
02-27 18:45:23.464 D/BleProximity: 📶 RSSI: -43
02-27 18:45:23.768 D/BleProximity: 📶 RSSI: -42
02-27 18:45:24.071 D/BleProximity: 📶 RSSI: -41
02-27 18:45:24.376 D/BleProximity: 📶 RSSI: -41
02-27 18:45:24.680 D/BleProximity: 📶 RSSI: -43
02-27 18:45:24.982 D/BleProximity: 📶 RSSI: -41
02-27 18:45:25.284 D/BleProximity: 📶 RSSI: -41
02-27 18:45:25.585 D/BleProximity: 📶 RSSI: -40
02-27 18:45:25.892 D/BleProximity: 📶 RSSI: -42
02-27 18:45:26.195 D/BleProximity: 📶 RSSI: -39
02-27 18:45:26.498 D/BleProximity: 📶 RSSI: -41
02-27 18:45:26.800 D/BleProximity: 📶 RSSI: -41
02-27 18:45:27.106 D/BleProximity: 📶 RSSI: -41
02-27 18:45:27.412 D/BleProximity: 📶 RSSI: -40
02-27 18:45:27.714 D/BleProximity: 📶 RSSI: -40
02-27 18:45:28.015 D/BleProximity: 📶 RSSI: -42
02-27 18:45:28.324 D/BleProximity: 📶 RSSI: -41
02-27 18:45:28.628 D/BleProximity: 📶 RSSI: -41
02-27 18:45:28.931 D/BleProximity: 📶 RSSI: -42
02-27 18:45:29.234 D/BleProximity: 📶 RSSI: -43
02-27 18:45:29.537 D/BleProximity: 📶 RSSI: -41
02-27 18:45:29.838 D/BleProximity: 📶 RSSI: -42
02-27 18:45:30.141 D/BleProximity: 📶 RSSI: -42
02-27 18:45:30.444 D/BleProximity: 📶 RSSI: -41
02-27 18:45:30.748 D/BleProximity: 📶 RSSI: -40
02-27 18:45:31.051 D/BleProximity: 📶 RSSI: -42
02-27 18:45:31.355 D/BleProximity: 📶 RSSI: -43
02-27 18:45:31.659 D/BleProximity: 📶 RSSI: -42
02-27 18:45:31.961 D/BleProximity: 📶 RSSI: -42
02-27 18:45:32.264 D/BleProximity: 📶 RSSI: -43
02-27 18:45:32.571 D/BleProximity: 📶 RSSI: -44
02-27 18:45:32.872 D/BleProximity: 📶 RSSI: -42
02-27 18:45:33.178 D/BleProximity: 📶 RSSI: -42
02-27 18:45:33.481 D/BleProximity: 📶 RSSI: -43
02-27 18:45:33.786 D/BleProximity: 📶 RSSI: -42
02-27 18:45:34.090 D/BleProximity: 📶 RSSI: -41
02-27 18:45:34.393 D/BleProximity: 📶 RSSI: -40
02-27 18:45:34.698 D/BleProximity: 📶 RSSI: -41
02-27 18:45:35.000 D/BleProximity: 📶 RSSI: -40
02-27 18:45:35.308 D/BleProximity: 📶 RSSI: -39
02-27 18:45:35.610 D/BleProximity: 📶 RSSI: -40
02-27 18:45:35.914 D/BleProximity: 📶 RSSI: -41
02-27 18:45:36.214 D/BleProximity: 📶 RSSI: -40
02-27 18:45:36.518 D/BleProximity: 📶 RSSI: -39
02-27 18:45:36.821 D/BleProximity: 📶 RSSI: -41
02-27 18:45:37.125 D/BleProximity: 📶 RSSI: -40
02-27 18:45:37.429 D/BleProximity: 📶 RSSI: -39
02-27 18:45:37.734 D/BleProximity: 📶 RSSI: -40
02-27 18:45:38.033 D/BleProximity: 📶 RSSI: -41
02-27 18:45:38.334 D/BleProximity: 📶 RSSI: -40
02-27 18:45:38.637 D/BleProximity: 📶 RSSI: -39
02-27 18:45:38.944 D/BleProximity: 📶 RSSI: -40
02-27 18:45:39.250 D/BleProximity: 📶 RSSI: -40
02-27 18:45:39.553 D/BleProximity: 📶 RSSI: -39
02-27 18:45:39.856 D/BleProximity: 📶 RSSI: -40
02-27 18:45:40.164 D/BleProximity: 📶 RSSI: -42
02-27 18:45:40.466 D/BleProximity: 📶 RSSI: -40
02-27 18:45:40.771 D/BleProximity: 📶 RSSI: -40
02-27 18:45:41.073 D/BleProximity: 📶 RSSI: -41
02-27 18:45:41.382 D/BleProximity: 📶 RSSI: -43
02-27 18:45:41.685 D/BleProximity: 📶 RSSI: -41
02-27 18:45:41.989 D/BleProximity: 📶 RSSI: -41
02-27 18:45:42.291 D/BleProximity: 📶 RSSI: -42
02-27 18:45:42.594 D/BleProximity: 📶 RSSI: -41
02-27 18:45:42.892 D/BleProximity: 📶 RSSI: -39
02-27 18:45:43.196 D/BleProximity: 📶 RSSI: -41
02-27 18:45:43.503 D/BleProximity: 📶 RSSI: -42
02-27 18:45:43.805 D/BleProximity: 📶 RSSI: -39
02-27 18:45:44.107 D/BleProximity: 📶 RSSI: -39
02-27 18:45:44.412 D/BleProximity: 📶 RSSI: -41
02-27 18:45:44.713 D/BleProximity: 📶 RSSI: -42
02-27 18:45:45.017 D/BleProximity: 📶 RSSI: -40
02-27 18:45:45.322 D/BleProximity: 📶 RSSI: -41
02-27 18:45:45.625 D/BleProximity: 📶 RSSI: -43
02-27 18:45:45.928 D/BleProximity: 📶 RSSI: -41
02-27 18:45:46.231 D/BleProximity: 📶 RSSI: -40
02-27 18:45:46.537 D/BleProximity: 📶 RSSI: -41
02-27 18:45:46.842 D/BleProximity: 📶 RSSI: -42
02-27 18:45:47.139 D/BleProximity: 📶 RSSI: -40
02-27 18:45:47.443 D/BleProximity: 📶 RSSI: -40
02-27 18:45:47.746 D/BleProximity: 📶 RSSI: -41
02-27 18:45:48.050 D/BleProximity: 📶 RSSI: -42
02-27 18:45:48.352 D/BleProximity: 📶 RSSI: -41
02-27 18:45:48.655 D/BleProximity: 📶 RSSI: -41
02-27 18:45:48.959 D/BleProximity: 📶 RSSI: -42
02-27 18:45:49.264 D/BleProximity: 📶 RSSI: -43
02-27 18:45:49.569 D/BleProximity: 📶 RSSI: -42
02-27 18:45:49.874 D/BleProximity: 📶 RSSI: -42
02-27 18:45:50.175 D/BleProximity: 📶 RSSI: -43
02-27 18:45:50.480 D/BleProximity: 📶 RSSI: -43
02-27 18:45:50.787 D/BleProximity: 📶 RSSI: -43
02-27 18:45:51.089 D/BleProximity: 📶 RSSI: -43
02-27 18:45:51.392 D/BleProximity: 📶 RSSI: -43
02-27 18:45:51.698 D/BleProximity: 📶 RSSI: -43
02-27 18:45:52.000 D/BleProximity: 📶 RSSI: -43
02-27 18:45:52.305 D/BleProximity: 📶 RSSI: -43
02-27 18:45:52.611 D/BleProximity: 📶 RSSI: -42
02-27 18:45:52.762 D/BleProximity: 📨 收到特征变化: 4ED175C6-1533-491D-864D-2A8A4BBB23A8, 数据长度: 2, 数据: 4645
02-27 18:45:52.764 D/BleProximity: 解锁失败原因: FE
02-27 18:45:52.959 D/BleProximity: 📶 RSSI: -41
02-27 18:45:53.226 D/BleProximity: 📶 RSSI: -41
02-27 18:45:53.530 D/BleProximity: 📶 RSSI: -41
02-27 18:45:53.834 D/BleProximity: 📶 RSSI: -41
02-27 18:45:54.137 D/BleProximity: 📶 RSSI: -41
02-27 18:45:54.438 D/BleProximity: 📶 RSSI: -41
02-27 18:45:54.745 D/BleProximity: 📶 RSSI: -41
02-27 18:45:55.047 D/BleProximity: 📶 RSSI: -42
02-27 18:45:55.353 D/BleProximity: 📶 RSSI: -41
02-27 18:45:55.656 D/BleProximity: 📶 RSSI: -41
02-27 18:45:55.958 D/BleProximity: 📶 RSSI: -42
02-27 18:45:56.263 D/BleProximity: 📶 RSSI: -42
02-27 18:45:56.565 D/BleProximity: 📶 RSSI: -41
02-27 18:45:56.869 D/BleProximity: 📶 RSSI: -42
02-27 18:45:57.172 D/BleProximity: 📶 RSSI: -42
02-27 18:45:57.478 D/BleProximity: 📶 RSSI: -41
02-27 18:45:57.782 D/BleProximity: 📶 RSSI: -42
02-27 18:45:58.083 D/BleProximity: 📶 RSSI: -42
02-27 18:45:58.387 D/BleProximity: 📶 RSSI: -40
02-27 18:45:58.690 D/BleProximity: 📶 RSSI: -40
02-27 18:45:58.997 D/BleProximity: 📶 RSSI: -41
02-27 18:45:59.299 D/BleProximity: 📶 RSSI: -40
02-27 18:45:59.601 D/BleProximity: 📶 RSSI: -39
02-27 18:45:59.908 D/BleProximity: 📶 RSSI: -41
02-27 18:46:00.208 D/BleProximity: 📶 RSSI: -41
02-27 18:46:00.516 D/BleProximity: 📶 RSSI: -40
02-27 18:46:00.819 D/BleProximity: 📶 RSSI: -39
02-27 18:46:01.124 D/BleProximity: 📶 RSSI: -41
02-27 18:46:01.428 D/BleProximity: 📶 RSSI: -41
02-27 18:46:01.731 D/BleProximity: 📶 RSSI: -39
02-27 18:46:02.034 D/BleProximity: 📶 RSSI: -40
02-27 18:46:02.340 D/BleProximity: 📶 RSSI: -41
02-27 18:46:02.645 D/BleProximity: 📶 RSSI: -41
02-27 18:46:02.947 D/BleProximity: 📶 RSSI: -39
02-27 18:46:03.250 D/BleProximity: 📶 RSSI: -41
02-27 18:46:03.557 D/BleProximity: 📶 RSSI: -41
02-27 18:46:03.859 D/BleProximity: 📶 RSSI: -40
02-27 18:46:04.164 D/BleProximity: 📶 RSSI: -40
02-27 18:46:04.466 D/BleProximity: 📶 RSSI: -41
02-27 18:46:04.769 D/BleProximity: 📶 RSSI: -42
02-27 18:46:05.075 D/BleProximity: 📶 RSSI: -41
02-27 18:46:05.377 D/BleProximity: 📶 RSSI: -43
02-27 18:46:05.681 D/BleProximity: 📶 RSSI: -44
02-27 18:46:05.983 D/BleProximity: 📶 RSSI: -44
02-27 18:46:06.285 D/BleProximity: 📶 RSSI: -41
02-27 18:46:06.588 D/BleProximity: 📶 RSSI: -44
02-27 18:46:06.891 D/BleProximity: 📶 RSSI: -45
02-27 18:46:07.198 D/BleProximity: 📶 RSSI: -43
02-27 18:46:07.501 D/BleProximity: 📶 RSSI: -42
02-27 18:46:07.807 D/BleProximity: 📶 RSSI: -44
02-27 18:46:08.108 D/BleProximity: 📶 RSSI: -45
02-27 18:46:08.411 D/BleProximity: 📶 RSSI: -42
02-27 18:46:08.715 D/BleProximity: 📶 RSSI: -43
02-27 18:46:09.019 D/BleProximity: 📶 RSSI: -45
02-27 18:46:09.321 D/BleProximity: 📶 RSSI: -44
02-27 18:46:09.624 D/BleProximity: 📶 RSSI: -42
02-27 18:46:09.928 D/BleProximity: 📶 RSSI: -44
02-27 18:46:10.232 D/BleProximity: 📶 RSSI: -45
02-27 18:46:10.535 D/BleProximity: 📶 RSSI: -42
02-27 18:46:10.838 D/BleProximity: 📶 RSSI: -41
02-27 18:46:11.141 D/BleProximity: 📶 RSSI: -43
02-27 18:46:11.444 D/BleProximity: 📶 RSSI: -42
02-27 18:46:11.750 D/BleProximity: 📶 RSSI: -40
02-27 18:46:12.052 D/BleProximity: 📶 RSSI: -43
02-27 18:46:12.354 D/BleProximity: 📶 RSSI: -44
02-27 18:46:12.656 D/BleProximity: 📶 RSSI: -43
02-27 18:46:12.959 D/BleProximity: 📶 RSSI: -41
02-27 18:46:13.263 D/BleProximity: 📶 RSSI: -43
02-27 18:46:13.567 D/BleProximity: 📶 RSSI: -44
02-27 18:46:13.869 D/BleProximity: 📶 RSSI: -42
02-27 18:46:14.172 D/BleProximity: 📶 RSSI: -41
02-27 18:46:14.477 D/BleProximity: 📶 RSSI: -43
02-27 18:46:14.781 D/BleProximity: 📶 RSSI: -43
02-27 18:46:15.084 D/BleProximity: 📶 RSSI: -40
02-27 18:46:15.386 D/BleProximity: 📶 RSSI: -42
02-27 18:46:15.688 D/BleProximity: 📶 RSSI: -43
02-27 18:46:15.991 D/BleProximity: 📶 RSSI: -41
02-27 18:46:16.295 D/BleProximity: 📶 RSSI: -41
02-27 18:46:16.599 D/BleProximity: 📶 RSSI: -40
02-27 18:46:16.903 D/BleProximity: 📶 RSSI: -40
02-27 18:46:17.202 D/BleProximity: 📶 RSSI: -40
02-27 18:46:17.507 D/BleProximity: 📶 RSSI: -40
02-27 18:46:17.813 D/BleProximity: 📶 RSSI: -41
02-27 18:46:18.112 D/BleProximity: 📶 RSSI: -40
02-27 18:46:18.417 D/BleProximity: 📶 RSSI: -40
02-27 18:46:18.718 D/BleProximity: 📶 RSSI: -40
02-27 18:46:19.022 D/BleProximity: 📶 RSSI: -40
02-27 18:46:19.325 D/BleProximity: 📶 RSSI: -40
02-27 18:46:19.627 D/BleProximity: 📶 RSSI: -41
02-27 18:46:19.931 D/BleProximity: 📶 RSSI: -40
02-27 18:46:20.234 D/BleProximity: 📶 RSSI: -40
02-27 18:46:20.538 D/BleProximity: 📶 RSSI: -40
